Date,Open,High,Low,Close,Volume,MACD,Signal_Line,MACD_Histogram,MACD_Crossover,MACD_Gap,MACD_Histogram_Change,MACD_Crossover_Strength,MACD_Slope_5,MACD_Price_Divergence,MACD_Extreme,MACD_Mean_Change_5
1980-03-19,0.0,105.72000122070312,103.3499984741211,104.30999755859376,36520000,-2.5740843801604,-1.856639287997214,-0.7174450921631861,0,-0.7174450921631861,0.14233601406817709,0.0,-0.880861215095365,1,0,-0.176172243019073
1980-03-20,0.0,105.16999816894533,102.5199966430664,103.12000274658205,32580000,-2.6686868400839217,-2.0190487984145555,-0.6496380416693661,0,-0.6496380416693661,0.06780705049381996,0.0,-0.7581990414481368,0,0,-0.15163980828962736
1980-03-21,0.0,103.7300033569336,101.5500030517578,102.30999755859376,32220000,-2.7770089893212457,-2.1706408365958936,-0.6063681527253522,0,-0.6063681527253522,0.04326988894401396,0.0,-0.7029146624894906,0,0,-0.14058293249789813
1980-03-24,0.0,102.18000030517578,98.87999725341795,99.27999877929688,39230000,-3.071939248304986,-2.350900518937712,-0.7210387293672738,0,-0.7210387293672738,-0.1146705766419216,0.0,-0.640422224387649,0,0,-0.1280844448775298
1980-03-25,0.0,100.58000183105467,97.88999938964844,99.19000244140624,43790000,-3.2751813043968525,-2.5357566760295405,-0.739424628367312,0,-0.739424628367312,-0.018385899000038286,0.0,-0.7381221832090716,0,0,-0.14762443664181432
1980-03-26,0.0,101.22000122070312,98.0999984741211,98.68000030517578,37370000,-3.437776461155053,-2.7161606330546437,-0.7216158281004095,0,-0.7216158281004095,0.01780880026690257,0.0,-0.8636920809946531,0,0,-0.17273841619893063
1980-03-27,0.0,99.58000183105467,94.2300033569336,98.22000122070312,63680000,-3.562683972918933,-2.885465301027501,-0.6772186718914317,0,-0.6772186718914317,0.04439715620897777,0.0,-0.8939971328350111,0,0,-0.17879942656700223
1980-03-28,0.0,101.43000030517578,97.72000122070312,100.68000030517578,46720000,-3.4237063531985825,-2.993113511461718,-0.4305928417368645,0,-0.4305928417368645,0.24662583015456718,0.0,-0.6466973638773368,0,0,-0.12933947277546737
1980-03-31,0.0,102.6500015258789,100.0199966430664,102.08999633789062,35840000,-3.163325841084884,-3.0271559773863514,-0.13616986369853246,0,-0.13616986369853246,0.29442297803833206,0.0,-0.09138659277989802,0,0,-0.018277318555979603
1980-04-01,0.0,103.27999877929688,100.8499984741211,102.18000030517578,32230000,-2.916094914362418,-3.004943764781565,0.08884885041914714,1,0.08884885041914714,0.2250187141176796,0.08884885041914714,0.35908639003443454,0,0,0.0718172780068869
1980-04-02,0.0,103.87000274658205,101.4499969482422,102.68000030517578,35210000,-2.649277579587121,-2.9338105277426765,0.2845329481555554,0,0.2845329481555554,0.19568409773640827,0.0,0.7884988815679321,0,0,0.15769977631358642
1980-04-03,0.0,103.33999633789062,101.30999755859376,102.1500015258789,27970000,-2.4523205665921357,-2.8375125355125683,0.3851919689204326,0,0.3851919689204326,0.1006590207648772,0.0,1.110363406326797,1,0,0.22207268126535942
1980-04-07,0.0,102.2699966430664,99.7300033569336,100.19000244140624,29130000,-2.4264160467210303,-2.7552932377542607,0.32887719103323043,0,0.32887719103323043,-0.05631477788720218,0.0,0.9972903064775522,1,0,0.19945806129551044
1980-04-08,0.0,101.87999725341795,99.2300033569336,101.1999969482422,31700000,-2.297899655430868,-2.6638145212895825,0.3659148658587146,0,0.3659148658587146,0.037037674825484146,0.0,0.865426185654016,0,0,0.1730852371308032
1980-04-09,0.0,103.5999984741211,101.01000213623048,103.11000061035156,33020000,-2.0186583199163977,-2.534783281014945,0.5161249610985474,0,0.5161249610985474,0.15021009523983286,0.0,0.8974365944460203,0,0,0.17948731888920405
1980-04-10,0.0,105.0,102.80999755859376,104.08000183105467,33940000,-1.6994958278200158,-2.36772579037596,0.668229962555944,0,0.668229962555944,0.15210500145739658,0.0,0.9497817517671052,0,0,0.18995635035342104
1980-04-11,0.0,105.1500015258789,103.1999969482422,103.79000091552734,29960000,-1.453206246614812,-2.1848218816237304,0.7316156350089185,0,0.7316156350089185,0.06338567245297444,0.0,0.9991143199773238,1,1,0.19982286399546476
1980-04-14,0.0,103.91999816894533,102.08000183105467,102.83999633789062,23060000,-1.3194674100220567,-2.011750987303396,0.6922835772813394,0,0.6922835772813394,-0.039332057727579084,0.0,1.1069486366989736,1,1,0.22138972733979473
1980-04-15,0.0,103.94000244140624,101.8499984741211,102.62999725341795,26670000,-1.2164016683187384,-1.852681123506464,0.6362794551877256,0,0.6362794551877256,-0.05600412209361383,0.0,1.0814979871121295,1,0,0.2162995974224259
1980-04-16,0.0,104.41999816894533,101.12999725341795,101.54000091552734,39730000,-1.2087413031314185,-1.723893159431455,0.5151518563000366,0,0.5151518563000366,-0.12112759888768898,0.0,0.8099170167849792,1,0,0.16198340335699585
1980-04-17,0.0,102.20999908447266,100.12000274658205,101.0500030517578,32770000,-1.228052911526035,-1.6247251098503712,0.3966721983243362,0,0.3966721983243362,-0.11847965797570037,0.0,0.47144291629398083,0,0,0.09428858325879616
1980-04-18,0.0,102.06999969482422,99.97000122070312,100.5500030517578,26880000,-1.2690742239545614,-1.5535949326712093,0.2845207087166479,0,0.2845207087166479,-0.11215148960768828,0.0,0.18413202266025053,0,0,0.036826404532050105
1980-04-21,0.0,101.26000213623048,98.9499969482422,99.8000030517578,27560000,-1.346580104359191,-1.5121919670088058,0.1656118626496148,0,0.1656118626496148,-0.11890884606703311,0.0,-0.027112694337134258,0,0,-0.005422538867426852
1980-04-22,0.0,104.0199966430664,100.80999755859376,103.43000030517578,47920000,-1.102386012046196,-1.430230776016284,0.3278447639700881,0,0.3278447639700881,0.1622329013204733,0.0,0.11401565627254251,0,0,0.022803131254508502
1980-04-23,0.0,105.11000061035156,102.80999755859376,103.7300033569336,42620000,-0.8745711833183378,-1.3190988574766949,0.44452767415835703,0,0.44452767415835703,0.11668291018826893,0.0,0.33417011981308065,0,0,0.06683402396261613
1980-04-24,0.0,105.43000030517578,102.93000030517578,104.4000015258789,35790000,-0.6326700113414034,-1.1818130882496367,0.5491430769082333,0,0.5491430769082333,0.10461540274987624,0.0,0.5953829001846316,0,0,0.11907658003692631
1980-04-25,0.0,105.56999969482422,103.0199966430664,105.16000366210938,28590000,-0.3753094354055832,-1.0205123576808262,0.6452029222752429,0,0.6452029222752429,0.09605984536700962,0.0,0.8937647885489781,0,0,0.17875295770979563
1980-04-28,0.0,106.79000091552734,104.63999938964844,105.63999938964844,30600000,-0.1311063684680533,-0.8426311598382716,0.7115247913702183,0,0.7115247913702183,0.0663218690949754,0.0,1.2154737358911376,0,0,0.24309474717822752
1980-04-29,0.0,106.6999969482422,104.86000061035156,105.86000061035156,27940000,0.0792648653250438,-0.6582519548056086,0.7375168201306525,0,0.7375168201306525,0.02599202876043416,0.0,1.1816508773712397,0,0,0.23633017547424795
1980-04-30,0.0,106.72000122070312,104.5,106.29000091552734,30850000,0.2774843478798061,-0.4711046942685257,0.7485890421483318,0,0.7485890421483318,0.011072222017679323,0.0,1.152055531198144,0,0,0.2304111062396288
1980-05-01,0.0,106.86000061035156,104.72000122070312,105.45999908447266,32480000,0.3634113252060587,-0.3042014903736088,0.6676128155796675,0,0.6676128155796675,-0.08097622656866432,0.0,0.9960813365474621,1,0,0.19921626730949243
1980-05-02,0.0,106.25,104.61000061035156,105.58000183105467,28040000,0.4361644601581673,-0.1561283002672536,0.5922927604254209,0,0.5922927604254209,-0.07532005515424656,0.0,0.8114738955637505,0,0,0.16229477911275011
1980-05-05,0.0,106.83000183105467,104.63999938964844,106.37999725341795,34090000,0.5520115430566506,-0.0145003316024727,0.5665118746591232,0,0.5665118746591232,-0.025780885766297668,0.0,0.6831179115247039,0,0,0.1366235823049408
1980-05-06,0.0,107.83000183105467,105.36000061035156,106.25,40160000,0.6261140459887145,0.1136225439157646,0.5124915020729499,0,0.5124915020729499,-0.054020372586173315,0.0,0.5468491806636706,1,0,0.10936983613273413
1980-05-07,0.0,108.12000274658205,105.83000183105467,107.18000030517578,42600000,0.751224418260179,0.2411429187846475,0.5100814994755316,0,0.5100814994755316,-0.0024100025974183037,0.0,0.47374007038037297,0,0,0.0947480140760746
1980-05-08,0.0,108.0199966430664,105.5,106.12999725341795,39280000,0.7569234759592973,0.3442990302195775,0.41262444573971985,0,0.41262444573971985,-0.09745705373581176,0.0,0.39351215075323864,1,0,0.07870243015064773
1980-05-09,0.0,106.1999969482422,104.18000030517578,104.72000122070312,30280000,0.6402843250972126,0.4034960891951045,0.23678823590210807,0,0.23678823590210807,-0.17583620983761178,0.0,0.20411986493904527,0,0,0.04082397298780906
1980-05-12,0.0,105.4800033569336,103.5,104.77999877929688,28220000,0.54638981755636,0.4320748348673556,0.11431498268900436,0,0.11431498268900436,-0.1224732532131037,0.0,-0.005621725500290609,1,0,-0.0011243451000581216
1980-05-13,0.0,106.76000213623048,104.44000244140624,106.3000030517578,35460000,0.5878529821858365,0.4632304643310518,0.12462251785478468,0,0.12462251785478468,0.010307535165780313,0.0,-0.03826106380287797,0,0,-0.007652212760575594
1980-05-14,0.0,107.88999938964844,106.0,106.8499984741211,40840000,0.6575134670021754,0.5020870648652765,0.15542640213689884,0,0.15542640213689884,0.03080388428211417,0.0,-0.09371095125800366,0,0,-0.018742190251600732
1980-05-15,0.0,107.98999786376952,106.06999969482422,106.98999786376952,41120000,0.7157657814370566,0.5448228081796326,0.17094297325742402,0,0.17094297325742402,0.01551657112052518,0.0,-0.04115769452224072,0,0,-0.008231538904448143
1980-05-16,0.0,107.88999938964844,106.25,107.3499984741211,31710000,0.7819661815330221,0.5922514828503105,0.18971469868271162,0,0.18971469868271162,0.0187717254252876,0.0,0.14168185643580955,0,0,0.02833637128716191
1980-05-19,0.0,108.43000030517578,106.51000213623048,107.66999816894533,30970000,0.8504483375311338,0.6438908537864751,0.20655748374465865,0,0.20655748374465865,0.01684278506194703,0.0,0.30405851997477384,0,0,0.060811703994954766
1980-05-20,0.0,108.38999938964844,106.75,107.62000274658205,31800000,0.890422490588648,0.6931971811469098,0.19722530944173822,0,0.19722530944173822,-0.009332174302920437,0.0,0.3025695084028115,1,0,0.060513901680562296
1980-05-21,0.0,108.30999755859376,106.54000091552734,107.72000122070312,34830000,0.9195710928788116,0.7384719634932901,0.18109912938552142,0,0.18109912938552142,-0.0161261800562168,0.0,0.26205762587663617,0,0,0.05241152517532723
1980-05-22,0.0,109.7300033569336,107.33999633789062,109.01000213623048,41040000,1.0348349301809492,0.797744556830822,0.23709037335012717,0,0.23709037335012717,0.05599124396460575,0.0,0.3190691487438926,0,0,0.06381382974877851
1980-05-23,0.0,111.37000274658205,109.01000213623048,110.62000274658205,45790000,1.2417814618823826,0.8865519378411342,0.3552295240412484,0,0.3552295240412484,0.11813915069112124,0.0,0.4598152803493605,0,0,0.0919630560698721
1980-05-27,0.0,112.3000030517578,110.3499984741211,111.4000015258789,40810000,1.4519898270980036,0.999639515692508,0.45235031140549564,0,0.45235031140549564,0.09712078736424723,0.0,0.6015414895668698,0,1,0.12030829791337397
1980-05-28,0.0,112.72000122070312,110.41999816894533,112.05999755859376,38580000,1.6527853542829547,1.1302686834105975,0.5225166708723572,0,0.5225166708723572,0.07016635946686156,0.0,0.7623628636943067,0,1,0.15247257273886133
1980-05-29,0.0,112.63999938964844,109.86000061035156,110.2699966430664,42000000,1.6484765307045135,1.2339102528693808,0.41456627783513267,0,0.41456627783513267,-0.10795039303722453,0.0,0.7289054378257019,0,1,0.14578108756514038
1980-05-30,0.0,111.5500030517578,108.87000274658205,111.23999786376952,34820000,1.7036936292024905,1.327866928136003,0.3758267010664875,0,0.3758267010664875,-0.038739576768645145,0.0,0.6688586990215413,0,0,0.13377173980430826
1980-06-02,0.0,112.1500015258789,110.05999755859376,110.76000213623048,32710000,1.689249319228253,1.4001434063544531,0.28910591287379983,0,0.28910591287379983,-0.08672078819268769,0.0,0.44746785734587036,0,0,0.08949357146917407
1980-06-03,0.0,111.62999725341795,109.7699966430664,110.51000213623048,33150000,1.6387388277187824,1.447862490627319,0.19087633709146345,0,0.19087633709146345,-0.09822957578233638,0.0,0.18674900062077882,0,0,0.037349800124155765
1980-06-04,0.0,113.4499969482422,110.22000122070312,112.61000061035156,44180000,1.7480112402527084,1.507892240552397,0.24011899970031148,0,0.24011899970031148,0.04924266260884802,0.0,0.09522588596975368,0,0,0.019045177193950734
1980-06-05,0.0,114.37999725341795,111.88999938964844,112.77999877929688,49070000,1.82726428075496,1.5717666485929096,0.25549763216205035,0,0.25549763216205035,0.015378632461738873,0.0,0.17878775005044645,0,0,0.03575755001008929
1980-06-06,0.0,114.01000213623048,112.11000061035156,113.1999969482422,37230000,1.9020377216255184,1.6378208631994315,0.2642168584260869,0,0.2642168584260869,0.00871922626403654,0.0,0.19834409242302797,0,0,0.03966881848460559
1980-06-09,0.0,114.51000213623048,112.68000030517578,113.70999908447266,36820000,1.9796291893387803,1.7061825284273011,0.2734466609114792,0,0.2734466609114792,0.009229802485392291,0.0,0.29037987011052735,0,0,0.05807597402210547
1980-06-10,0.0,115.5,113.16999816894533,114.66000366210938,42030000,2.093644189445968,1.7836748606310346,0.30996932881493344,0,0.30996932881493344,0.036522667903454265,0.0,0.45490536172718565,0,0,0.09098107234543713
1980-06-11,0.0,116.63999938964844,114.22000122070312,116.0199966430664,43800000,2.267602456507177,1.8804603798062636,0.3871420767009135,0,0.3871420767009135,0.07717274788598005,0.0,0.5195912162544687,0,0,0.10391824325089374
1980-06-12,0.0,117.01000213623048,114.27999877929688,115.5199966430664,47300000,2.338166882763033,1.9720016803976173,0.36616520236541583,0,0.36616520236541583,-0.020976874335497664,0.0,0.5109026020080731,1,0,0.10218052040161463
1980-06-13,0.0,116.94000244140624,114.66999816894533,115.80999755859376,41880000,2.389940601635047,2.055589464645104,0.3343511369899428,0,0.3343511369899428,-0.031814065375473044,0.0,0.4879028800095284,0,0,0.09758057600190569
1980-06-16,0.0,116.8000030517578,114.77999877929688,116.08999633789062,36190000,2.4256043512178707,2.129592441959657,0.29601190925821363,0,0.29601190925821363,-0.03833922773172915,0.0,0.44597516187909036,0,0,0.08919503237581808
1980-06-17,0.0,117.16000366210938,115.12999725341795,116.02999877929688,41990000,2.421117690505,2.1878974916687257,0.23322019883627432,0,0.23322019883627432,-0.06279171042193932,0.0,0.32747350105903195,0,0,0.0654947002118064
1980-06-18,0.0,116.83999633789062,114.7699966430664,116.26000213623048,41960000,2.408359261832871,2.231989845701555,0.17636941613131585,0,0.17636941613131585,-0.05685078270495847,0.0,0.1407568053256938,1,0,0.02815136106513876
1980-06-19,0.0,116.80999755859376,114.36000061035156,114.66000366210938,38280000,2.2432824464267185,2.234248365846588,0.009034080580130333,0,0.009034080580130333,-0.16733533555118552,0.0,-0.0948844363363146,0,0,-0.01897688726726292
1980-06-20,0.0,114.9000015258789,113.12000274658205,114.05999755859376,36530000,2.0405205520653595,2.195502803090342,-0.15498225102498253,-1,-0.15498225102498253,-0.16401633160511286,0.15498225102498253,-0.3494200495696873,0,0,-0.06988400991393746
1980-06-23,0.0,115.27999877929688,113.3499984741211,114.51000213623048,34180000,1.894305523621469,2.135263347196568,-0.2409578235750991,0,-0.2409578235750991,-0.08597557255011656,0.0,-0.5312988275964017,1,0,-0.10625976551928033
1980-06-24,0.0,115.75,113.76000213623048,115.13999938964844,37730000,1.808418253476589,2.069894328452572,-0.261476074975983,0,-0.261476074975983,-0.020518251400883925,0.0,-0.6126994370284111,1,0,-0.12253988740568222
